,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
2484,OpenAI,199.52242,0.31219,-100.43508,-0.88913,229.33255,-118.57450,Q4,0.06470,-1.08798,6.94664,-3.56520,True,947.39456
2485,Mistral,199.30414,0.30611,-102.89843,-0.88793,229.10635,-119.52056,Q4,-0.62049,0.04458,9.52584,3.71246,True,945.07150
2486,OpenAI,200.12756,0.25673,-99.25997,-0.88737,229.93796,-121.17888,Q3,-0.36084,-0.91244,10.35117,1.49697,True,951.00780
2487,Antrophic,199.84069,0.50056,-99.57713,-0.90680,229.66248,-120.15034,Q4,0.50059,0.38980,10.62442,5.13742,True,949.41490
2488,Mistral,200.90841,0.10765,-105.80781,-0.87930,230.69183,-120.61443,Q3,-1.02971,-0.17608,14.56153,-2.69596,True,951.63813
2489,OpenAI,198.27486,-0.94281,-97.46236,-0.88357,228.06831,-118.75267,Boom!,-1.37130,2.30746,15.50300,1.74758,True,942.64314
2490,Mistral,199.35943,-0.01404,-102.43022,-0.87817,229.14589,-120.48081,Q4,-1.61301,-0.84077,15.65093,-4.92224,True,945.58206
2491,Mistral,200.62856,0.23439,-101.71194,-0.88086,230.41021,-121.74705,Q3,3.87919,2.30118,8.96143,-1.81087,True,952.28685
2492,OpenAI,200.93912,0.04338,-105.67728,-0.89131,230.76055,-121.42862,Q3,0.13729,-0.07124,11.69267,-3.96086,True,951.85695
2493,Mistral,201.70879,1.64969,-104.21615,-0.89363,231.49494,-122.37793,Q2,1.26366,1.71553,12.89024,-1.58835,True,956.43589
2494,OpenAI,198.57242,-1.30345,-103.18217,-0.88950,228.37801,-119.96859,Boom!,0.75968,-0.55361,14.75199,-0.61059,True,941.27102
2495,OpenAI,200.22723,-0.58208,-102.58466,-0.89196,230.04786,-120.82612,Q3,2.27545,-1.70968,9.71342,3.57158,True,949.84385
2496,Antrophic,200.88903,-0.57289,-101.16417,-0.90378,230.69866,-121.94698,Q3,-0.75310,0.56477,11.83374,7.92093,True,953.86308
2497,Mistral,197.68585,-0.34763,-100.91792,-0.89830,227.48822,-119.00249,Boom!,-0.87857,-0.61449,10.32169,1.23445,True,937.97031
2498,Mistral,199.99045,-0.02554,-102.74309,-0.87800,229.77323,-119.99662,Q4,-0.85558,-1.23817,9.33883,-1.28557,True,948.58072
2499,Mistral,201.44840,-0.31948,-97.12837,-0.89491,231.25110,-122.16845,Q2,0.51084,0.15258,2.13612,-4.78449,True,958.67780
2500,OpenAI,200.51457,0.52620,-108.85075,-0.88908,230.32078,-123.21458,Q3,0.28059,0.41501,14.48534,1.28703,True,948.14750
2501,OpenAI,201.44173,-0.13286,-97.83028,-0.88791,231.24112,-123.02343,Q2,-0.20978,1.09676,8.89763,-0.24484,True,958.29353
2502,OpenAI,200.17385,-1.16493,-101.33571,-0.89514,230.00607,-118.57713,Q3,-0.03526,0.81287,10.90008,-0.96791,True,950.20138
2503,Antrophic,200.63736,-0.79455,-96.83020,-0.89131,230.42322,-123.46533,Q3,-0.27437,-0.01242,13.78310,-2.43953,True,954.77169
2504,OpenAI,199.03610,-0.19333,-107.32939,-0.89344,228.86254,-118.81277,Q4,-1.35299,0.42225,11.66908,-0.56238,True,941.51579
2505,OpenAI,199.53946,0.87211,-101.80708,-0.88412,229.33828,-120.40845,Q4,-1.50476,1.02269,6.32252,-2.00511,True,946.79376
2506,OpenAI,199.66278,0.44636,-98.80184,-0.88813,229.47483,-120.95027,Q4,0.43298,-2.10806,15.94217,1.47444,True,948.91296
2507,Mistral,199.04980,0.13881,-98.73304,-0.88101,228.84084,-119.23365,Q4,1.74072,0.32631,7.46201,-4.99177,True,945.88246
2508,Antrophic,199.17901,-0.15534,-94.15996,-0.89022,228.94232,-119.31020,Q4,1.61858,-0.34380,13.06389,2.92968,True,948.81508
2509,OpenAI,200.07593,0.10308,-99.23455,-0.88548,229.87661,-120.80364,Q3,0.60123,-0.04779,12.13806,0.24065,True,950.76235
2510,OpenAI,199.81526,1.13852,-99.14796,-0.89197,229.63385,-121.43243,Q4,-1.27555,0.03213,10.79680,-2.31218,True,949.50230
2511,OpenAI,198.44292,-0.41532,-101.89576,-0.89149,228.26120,-117.06475,Boom!,1.08160,0.88193,14.77975,2.43546,True,941.26675
2512,Antrophic,199.84427,1.08105,-105.55843,-0.90647,229.66489,-120.63931,Q4,-0.49866,-0.75421,8.72521,-1.98443,True,946.44214
2513,OpenAI,199.49431,-1.00339,-99.00865,-0.88385,229.28545,-121.17716,Q4,0.19824,-0.98100,10.77793,-8.78306,True,947.96724
2514,OpenAI,200.87742,-0.76866,-94.22891,-0.88358,230.66198,-120.70973,Q3,-1.19471,0.43320,9.24683,-1.89068,True,957.27265
2515,Antrophic,201.44025,0.86443,-98.09804,-0.89076,231.24769,-125.00343,Q2,0.31938,-0.41651,11.05381,-0.36812,True,958.15222
2516,Mistral,198.76716,0.25118,-99.51937,-0.89235,228.57181,-120.03548,Boom!,1.37725,1.99412,9.53216,-1.24280,True,944.07613
2517,OpenAI,201.76654,0.25758,-100.38705,-0.89385,231.59297,-120.91563,Q2,0.19263,1.17249,10.42382,1.21198,True,958.63918
2518,Antrophic,199.02743,-1.19535,-100.79284,-0.89800,228.82448,-117.87262,Q4,0.49316,-0.20927,18.00024,3.77769,True,944.74075
2519,OpenAI,201.66054,0.77089,-99.07379,-0.88105,231.45258,-122.87443,Q2,1.81377,-1.04857,13.15291,-1.00492,True,958.76582
2520,OpenAI,201.55817,0.32047,-105.42021,-0.88432,231.34932,-123.80006,Q2,-2.76089,0.44479,9.05235,-0.77451,True,955.08074
2521,OpenAI,200.56031,-0.56199,-97.45513,-0.89291,230.37905,-121.14000,Q3,0.19999,-0.06939,11.58127,1.03895,True,954.07398
2522,Mistral,201.31731,1.01699,-99.26390,-0.89208,231.11176,-123.68965,Q2,-0.24801,1.99233,6.95905,-0.09669,True,956.95461
2523,OpenAI,199.23258,-0.60913,-97.36507,-0.88523,229.03319,-122.30465,Q4,-0.29958,0.36978,6.60857,-2.28968,True,947.48037
2524,OpenAI,199.02673,0.71039,-99.99982,-0.89453,228.85142,-121.39537,Q4,-0.70189,0.24745,12.94902,2.08721,True,945.13374
2525,OpenAI,200.19654,-0.10299,-102.13769,-0.88978,230.00714,-118.85859,Q3,0.50567,-0.14974,9.94714,-0.24536,True,949.91384
2526,OpenAI,199.78009,-0.48379,-100.95451,-0.88128,229.56219,-120.43241,Q4,-0.16910,0.01704,12.96873,0.25460,True,948.42320
2527,Antrophic,200.22870,-0.11224,-99.92608,-0.89166,230.02913,-120.05456,Q3,0.89166,1.30997,10.15939,3.98988,True,951.18048
2528,Mistral,199.33294,0.46737,-99.23074,-0.87720,229.12286,-121.97538,Q4,0.67917,-1.03516,9.08744,-0.00995,True,947.04933
2529,Antrophic,199.94509,-0.70025,-99.71920,-0.90696,229.77443,-122.90039,Q4,0.99623,-0.08993,14.95538,1.33680,True,949.86584
2530,Antrophic,200.72378,0.14471,-96.08188,-0.88640,230.51276,-123.18172,Q3,0.60874,-1.05914,6.92609,3.92418,True,955.57795
2531,Mistral,198.17357,-1.76150,-107.72242,-0.89238,227.97962,-120.84164,Boom!,-0.20628,-1.19943,11.57552,-3.68954,True,937.00666
2532,OpenAI,201.06519,-0.12291,-99.71480,-0.88180,230.84736,-123.91739,Q2,-4.02464,2.15917,11.40805,-2.30398,True,955.46855
2533,OpenAI,201.47937,-0.55868,-108.73568,-0.87789,231.25971,-123.29902,Q2,-1.69557,-0.88828,9.27328,0.58324,True,953.02900
2534,Mistral,201.49158,-0.85215,-104.11983,-0.88309,231.29601,-121.90015,Q2,3.26291,3.96464,9.24130,-1.57736,True,955.39799
2535,OpenAI,199.29964,-0.01137,-101.79424,-0.89257,229.11796,-120.13460,Q4,3.41766,0.28634,12.82250,1.23584,True,945.60107
2536,Antrophic,200.80192,-0.09226,-99.64740,-0.89805,230.60733,-120.13978,Q3,0.77705,-0.76503,8.18976,-2.04861,True,954.18589
2537,OpenAI,200.20307,-0.44452,-104.90244,-0.89074,230.02729,-121.15909,Q3,0.10982,-0.23309,8.13618,-0.30506,True,948.56415
2538,OpenAI,200.57991,0.50681,-99.62778,-0.89480,230.40868,-121.39348,Q3,0.06626,0.30924,8.63309,-0.13110,True,953.08567
2539,OpenAI,200.49425,0.59182,-97.28351,-0.88585,230.28941,-122.08025,Q3,0.29456,-0.75889,9.05980,-2.15419,True,953.82948
2540,Antrophic,199.63800,1.02425,-98.81315,-0.88638,229.39875,-122.99481,Q4,0.67532,-0.23880,5.56676,-2.10235,True,948.78344
2541,OpenAI,200.61258,-0.69300,-97.32288,-0.89567,230.44110,-117.85289,Q3,1.03812,-0.51075,11.25140,3.28838,True,954.40146
2542,OpenAI,202.03770,1.23343,-98.08852,-0.88689,231.83483,-122.13151,Q1,0.79668,1.30926,13.67624,1.73990,True,961.14425
2543,Antrophic,200.41676,1.02662,-93.82484,-0.88355,230.19659,-122.58256,Q3,-0.08077,0.06053,10.29332,3.64429,True,955.17136
2544,Antrophic,202.00241,1.20839,-102.30403,-0.88829,231.78735,-121.84545,Q1,1.09855,0.12946,13.54907,2.72448,True,958.86003
2545,OpenAI,198.23100,-0.41703,-99.37395,-0.88518,228.02802,-120.77583,Boom!,1.18400,-2.12887,9.81126,-4.44725,True,941.46804
2546,Antrophic,200.96252,0.87011,-103.62947,-0.89143,230.77245,-122.18562,Q3,0.23607,1.10581,6.58476,-4.37482,True,952.99785
2547,Antrophic,201.36992,-0.37635,-103.08016,-0.89716,231.19934,-121.32603,Q2,-0.06036,0.11140,6.41405,3.15516,True,955.30951
2548,Antrophic,199.47238,-0.55378,-101.39341,-0.89890,229.29180,-121.24083,Q4,1.00709,-0.99450,11.09579,-4.75702,True,946.66520
2549,Mistral,198.88479,0.24686,-99.32898,-0.89454,228.67096,-121.06724,Boom!,-1.29946,0.60871,15.45215,1.83456,True,944.75945
2550,OpenAI,201.26938,-0.00832,-99.47687,-0.89602,231.09758,-124.85782,Q2,1.91382,-0.92377,8.85404,-1.57330,True,956.60847
2551,OpenAI,199.69927,-0.28996,-96.00450,-0.89263,229.52013,-120.35215,Q4,0.99818,-0.96042,9.53933,1.50809,True,950.49411
2552,Antrophic,199.39304,0.00716,-99.23149,-0.89635,229.18654,-119.46183,Q4,0.69657,-0.06384,8.56595,-1.79913,True,947.34946
2553,OpenAI,197.97588,-0.25682,-98.81466,-0.87898,227.75781,-118.60407,Boom!,-1.48485,0.18278,7.11423,-3.82504,True,940.47205
2554,Antrophic,199.11202,0.57339,-97.26213,-0.89968,228.91763,-119.48717,Q4,-1.04001,-0.27190,9.64276,-3.05295,True,946.92904
2555,OpenAI,199.83869,-0.66148,-100.44658,-0.88583,229.63355,-122.41657,Q4,0.77964,-1.84749,9.60693,6.79689,True,948.97016
2556,OpenAI,199.84969,1.39345,-98.67430,-0.88727,229.65574,-120.78550,Q4,0.17049,-0.15711,12.10806,-3.73378,True,949.91131
2557,Antrophic,199.51018,-0.66885,-101.51853,-0.89954,229.30819,-118.86209,Q4,0.43292,-0.15996,7.58338,-1.18958,True,946.79166
2558,OpenAI,202.27283,0.12772,-94.72738,-0.87906,232.05589,-121.56032,Q1,-0.62649,1.84137,11.06627,-4.38756,True,964.00045
2559,OpenAI,198.75148,-0.24127,-99.37022,-0.88119,228.53558,-119.52786,Boom!,-0.36114,1.39935,12.01100,0.20948,True,944.07229
2560,OpenAI,198.19643,0.02923,-100.45515,-0.89638,228.02517,-118.97419,Boom!,0.43787,0.69873,12.65724,-2.21454,True,940.75459
2561,Mistral,200.84053,0.17829,-97.80248,-0.88835,230.62142,-122.42167,Q3,1.06637,1.01990,12.09351,0.77988,True,955.30139
2562,Mistral,199.89234,0.80490,-105.83049,-0.89411,229.68381,-120.07621,Q4,0.40241,-0.96684,7.81409,3.77396,True,946.54646
2563,Mistral,201.82098,1.73595,-100.74003,-0.87614,231.61062,-125.17618,Q2,0.50997,0.85553,11.48956,0.03233,True,958.73489
2564,OpenAI,200.11912,-0.04674,-94.21009,-0.89353,229.94942,-122.05362,Q3,0.81486,0.43803,12.98276,-2.81407,True,953.49056
2565,Mistral,201.01725,0.75365,-102.19528,-0.89166,230.82344,-120.66387,Q2,0.44873,-0.44244,12.41261,-0.47459,True,953.98863
2566,Antrophic,198.82689,-0.08605,-98.83659,-0.88894,228.58678,-120.65849,Boom!,-0.76947,-0.17354,8.74744,-2.15426,True,944.71613
2567,Mistral,201.30556,-0.24367,-97.63403,-0.90016,231.11259,-123.47322,Q2,0.94470,2.08361,8.45267,-1.75213,True,957.71080
2568,OpenAI,201.04678,-0.57370,-94.37545,-0.88555,230.85048,-122.16249,Q2,0.14051,0.16629,12.89911,-3.89560,True,958.04619
2569,OpenAI,199.94969,0.50571,-98.10321,-0.88717,229.75367,-119.27473,Q4,-0.14882,-1.53749,10.79451,-5.01355,True,950.69685
2570,Mistral,201.21828,1.02578,-101.56965,-0.89599,231.02235,-122.60170,Q2,-0.77873,0.33026,5.35309,3.02612,True,955.30656
2571,OpenAI,198.71016,0.59863,-95.84843,-0.89374,228.53376,-120.84684,Boom!,-2.04616,0.34588,10.41065,1.66606,True,945.62658
2572,OpenAI,202.24277,-0.00490,-105.75402,-0.88525,232.04925,-122.29103,Q1,1.65772,0.26649,10.52356,1.82359,True,958.33683
2573,OpenAI,201.46128,-0.64409,-97.76901,-0.88402,231.25242,-121.84458,Q2,-0.03324,2.24764,13.80909,-3.60526,True,958.42192
2574,OpenAI,200.76100,1.55441,-94.12293,-0.89119,230.57570,-122.00581,Q3,0.82500,0.08050,8.16702,-1.52163,True,956.74351
2575,Antrophic,199.34232,1.29480,-98.24493,-0.90134,229.16478,-117.62959,Q4,0.17389,0.25989,12.15501,0.86549,True,947.58913
2576,Antrophic,199.10966,-1.90596,-103.27100,-0.88300,228.88932,-119.98221,Q4,-0.29432,-0.24481,7.70562,4.01251,True,943.91281
2577,OpenAI,200.62228,0.08693,-100.45013,-0.89346,230.44237,-121.44723,Q3,1.03062,-0.63562,13.06235,-3.64322,True,952.88633
2578,OpenAI,198.88045,-1.27741,-94.60848,-0.88823,228.69557,-121.35294,Boom!,-2.87037,0.94113,13.63281,0.69999,True,947.09803
2579,OpenAI,199.46635,-0.69789,-96.75231,-0.89239,229.29521,-120.68492,Q4,1.15947,0.49515,7.50188,-0.56690,True,948.95560
2580,Antrophic,198.56313,-1.12000,-95.23095,-0.90050,228.37957,-117.71752,Boom!,-0.22863,0.17685,14.55150,4.16683,True,945.20017
2581,Antrophic,200.45364,0.58172,-97.24728,-0.89558,230.26981,-122.65992,Q3,-0.13922,0.03604,11.12796,1.28421,True,953.64457
2582,Antrophic,200.10085,-0.92859,-98.83857,-0.89626,229.90086,-118.62372,Q3,-0.20675,-0.93904,13.39206,9.80531,True,951.08497
2583,Mistral,199.75572,0.04548,-100.92894,-0.88521,229.54087,-119.99483,Q4,0.76901,0.60004,11.88843,1.10727,True,948.31413
2584,OpenAI,202.95896,0.45303,-98.58201,-0.88989,232.76769,-123.55707,Q1,-0.29822,0.05588,12.75140,-2.70772,True,965.50379
2585,Mistral,198.61382,1.34679,-97.78686,-0.89034,228.41545,-120.11998,Boom!,0.84456,3.47702,12.72891,-4.13793,True,944.17566
2586,Antrophic,200.23894,-0.28987,-102.20849,-0.88759,230.01213,-121.87454,Q3,0.95985,-0.48818,11.76122,6.83696,True,950.09046
2587,OpenAI,199.44361,-0.22793,-98.47426,-0.89139,229.26065,-119.04362,Q4,0.39815,-0.89526,9.67369,5.37855,True,947.98092
2588,Mistral,199.69913,-0.42789,-97.53625,-0.87768,229.48130,-122.24283,Q4,-0.87426,0.18302,17.15865,-2.03827,True,949.72753
2589,OpenAI,198.49419,0.19628,-100.99610,-0.88511,228.28373,-118.41660,Boom!,0.56972,-0.38978,13.16235,-3.35734,True,941.97292
2590,OpenAI,199.08343,-0.92014,-101.22320,-0.88614,228.87798,-119.02722,Q4,1.67350,-0.62175,12.52297,-7.03052,True,944.80556
2591,Antrophic,201.08663,-0.68202,-101.28287,-0.88864,230.87812,-123.10164,Q2,-0.75587,0.14549,6.99608,2.98339,True,954.79173
2592,OpenAI,199.62183,0.32869,-100.97391,-0.88728,229.43230,-120.98402,Q4,-0.27059,0.20330,13.53491,2.64317,True,947.62221
2593,OpenAI,199.96831,0.10539,-103.97398,-0.88253,229.76634,-123.05207,Q4,-0.79034,2.77584,12.87027,1.42353,True,947.85454
2594,Mistral,199.34933,-1.97047,-98.58648,-0.88217,229.14969,-120.12330,Q4,2.46993,-0.66197,11.16744,0.97255,True,947.45341
2595,OpenAI,198.32887,0.06156,-95.70905,-0.88593,228.12877,-120.08503,Boom!,0.65486,-2.10174,11.36941,2.00330,True,943.78983
2596,Antrophic,200.37664,0.29769,-100.53668,-0.90078,230.18169,-121.11542,Q3,0.28375,-0.23667,15.15349,5.92659,True,951.61486
2597,OpenAI,199.02452,0.34947,-105.25368,-0.89151,228.84364,-119.81608,Q4,-1.12415,0.74122,8.65997,-0.50114,True,942.49574
2598,OpenAI,200.24922,0.13558,-102.53494,-0.89408,230.07154,-122.08576,Q3,-1.37562,0.56503,11.55326,-2.44998,True,949.97862
2599,Mistral,199.31901,0.37160,-100.59196,-0.88758,229.12246,-121.40780,Q4,-1.25126,-0.28657,16.29881,-2.93052,True,946.29907
2600,Antrophic,199.97859,0.86791,-105.43928,-0.89932,229.79177,-122.26147,Q4,-0.25490,-1.37100,14.98821,0.62003,True,947.17329
2601,Mistral,200.58071,-0.77051,-97.81018,-0.88533,230.36367,-121.28963,Q3,0.16678,0.52009,13.74030,1.40876,True,953.99844
2602,Mistral,198.43670,0.01133,-100.89640,-0.89406,228.24050,-117.66809,Boom!,-2.77570,-0.58735,10.81396,-2.12780,True,941.73532
2603,OpenAI,198.86777,-0.05898,-104.70391,-0.89198,228.69046,-123.09002,Boom!,-0.35712,-1.91233,13.37004,2.63734,True,941.98692
2604,OpenAI,199.76003,0.35691,-102.58715,-0.89088,229.57461,-119.93890,Q4,0.63606,-1.02491,9.12390,-3.78960,True,947.50657
2605,Antrophic,199.55917,0.02249,-99.68598,-0.89931,229.35686,-118.90519,Q4,-1.80958,-0.05212,9.86765,-1.20058,True,947.95286
2606,Antrophic,200.17907,-1.71042,-108.60519,-0.88958,229.94614,-122.27680,Q3,-0.50792,-0.42574,11.26822,2.80657,True,946.59274
2607,Antrophic,198.66927,-0.48162,-97.66478,-0.90814,228.49688,-119.04353,Boom!,-0.03507,0.75451,10.58706,4.70301,True,944.51396
2608,Mistral,199.50472,-0.45349,-99.68727,-0.88857,229.30507,-119.93401,Q4,1.20308,1.92554,13.77277,0.84042,True,947.67995
2609,Mistral,201.74418,0.01385,-101.64876,-0.89213,231.52624,-122.89100,Q2,1.13419,0.86326,10.03291,0.35608,True,957.89652
2610,Antrophic,201.34825,-0.20004,-96.79386,-0.89301,231.12221,-122.74241,Q2,0.24485,0.13148,11.60312,-2.34371,True,958.34433
2611,Antrophic,198.91821,-1.15599,-99.14358,-0.89102,228.69726,-122.09255,Boom!,-0.03015,-0.67439,8.71028,-0.25874,True,945.01927
2612,OpenAI,200.04230,0.07109,-97.10673,-0.88428,229.83931,-119.74495,Q3,0.70976,0.55941,11.02016,-3.20251,True,951.65811
2613,Mistral,199.43515,0.92938,-102.13181,-0.89100,229.23311,-120.33791,Q4,0.62461,-0.99314,7.02169,1.40607,True,946.10983
2614,OpenAI,199.46418,0.17517,-101.54032,-0.87935,229.24877,-120.16335,Q4,-0.76056,-0.05996,8.80041,-2.73106,True,946.55076
2615,OpenAI,199.28168,-0.52572,-95.39142,-0.88890,229.08633,-121.68310,Q4,-1.97083,0.46787,13.27588,-3.23266,True,948.71270
2616,Mistral,199.71159,-0.05203,-103.76110,-0.88691,229.51631,-120.70993,Q4,-1.39254,-1.24901,10.74571,-2.48666,True,946.67739
2617,Antrophic,199.49706,0.10274,-99.73260,-0.89606,229.30059,-118.53454,Q4,1.56961,-0.26837,15.09619,3.69655,True,947.61900
2618,Mistral,199.19689,-0.51178,-101.80458,-0.88374,229.00188,-117.62379,Q4,-0.20772,0.88429,4.71903,-2.93437,True,945.08216
2619,OpenAI,199.26267,1.25044,-102.15266,-0.87831,229.04575,-117.34105,Q4,-2.15493,1.07891,12.09711,-1.90046,True,945.23699
2620,OpenAI,198.73017,0.49649,-98.94667,-0.88410,228.52207,-120.54590,Boom!,0.65091,0.09389,12.44172,0.44371,True,944.17754
2621,OpenAI,200.85143,0.56235,-100.22401,-0.88238,230.64732,-119.75488,Q3,1.89098,0.99281,9.43338,-1.62663,True,954.14515
2622,Antrophic,199.17030,0.07124,-98.78723,-0.88547,228.94981,-121.30059,Q4,-1.31941,-1.22397,15.37994,4.40529,True,946.45786
2623,Antrophic,200.86650,0.76220,-101.84361,-0.89502,230.67779,-121.78452,Q3,-0.23617,0.02498,18.95345,3.69496,True,953.41067
2624,Mistral,201.07335,0.11145,-98.22889,-0.89616,230.86697,-122.17146,Q2,0.12759,1.31851,9.54168,-1.24705,True,956.25232
2625,Mistral,199.52353,0.06811,-98.41648,-0.88783,229.30726,-117.06040,Q4,1.41737,1.13969,14.00273,-2.93747,True,948.40940
2626,OpenAI,200.66371,0.75883,-100.79538,-0.88921,230.48085,-122.95523,Q3,1.73058,-0.98429,13.06525,-3.13367,True,952.92084
2627,OpenAI,200.98041,-0.07121,-101.51806,-0.88620,230.78369,-120.54669,Q3,0.58241,-0.18679,9.95866,-1.88909,True,954.14301
2628,OpenAI,200.11378,0.17236,-104.14905,-0.89011,229.92169,-122.10291,Q3,-2.81710,1.91338,6.70585,-5.52444,True,948.49437
2629,Antrophic,198.33917,-1.88846,-95.65087,-0.89844,228.16394,-114.54743,Boom!,-1.15433,0.14927,7.14256,0.32703,True,943.87042
2630,OpenAI,200.24310,0.53660,-102.26738,-0.89628,230.07066,-122.99799,Q3,-1.06086,-0.60272,10.22014,-0.80611,True,950.08183
2631,OpenAI,199.10854,-0.33870,-103.52673,-0.88464,228.90638,-118.74331,Q4,-0.19183,-0.95631,11.62623,1.55161,True,943.77932
2632,OpenAI,200.71573,1.08115,-98.94120,-0.88861,230.52779,-120.60300,Q3,-0.59432,1.61174,11.54300,-4.70840,True,954.10806
2633,Antrophic,198.19021,-1.24195,-98.66777,-0.89606,227.99438,-120.75976,Boom!,-0.06300,-0.11474,9.81959,1.24539,True,941.61717
2634,OpenAI,200.36313,-0.52384,-98.80759,-0.88462,230.16690,-122.93155,Q3,-0.35835,0.91348,15.52905,1.43375,True,952.41186
2635,Antrophic,201.08614,0.45964,-103.55980,-0.88837,230.88359,-122.28779,Q2,-0.17761,0.24544,8.17320,-1.21319,True,953.65081
2636,Mistral,199.87272,-0.18055,-93.86842,-0.88031,229.66259,-120.74787,Q4,-0.55980,0.95038,8.25171,-1.57207,True,952.42939
2637,OpenAI,199.51111,-0.86074,-97.99713,-0.88466,229.31092,-121.26719,Q4,0.39434,0.93631,10.73999,-2.82998,True,948.55698
2638,Mistral,199.57464,0.46814,-102.43072,-0.89327,229.36953,-119.39652,Q4,0.15797,1.54916,10.35066,-2.38994,True,946.65783
2639,OpenAI,200.81891,0.96724,-107.02180,-0.88926,230.63204,-122.71088,Q3,1.11583,-0.91521,12.48448,-2.23606,True,950.58365
2640,OpenAI,200.16399,-0.27078,-100.56952,-0.89408,229.99409,-120.13259,Q3,-0.08805,1.48991,9.87102,0.43477,True,950.53520
2641,OpenAI,200.71589,-0.87469,-99.60582,-0.88750,230.51782,-121.16331,Q3,0.50385,-0.71005,14.06834,-5.15356,True,953.77653
2642,Antrophic,200.82235,-0.54902,-100.22081,-0.89439,230.59914,-119.40412,Q3,0.54275,0.57715,7.53093,-0.12798,True,954.00136
2643,Mistral,199.63057,-1.39597,-102.14968,-0.87551,229.42025,-120.10432,Q4,1.40206,2.07660,9.96500,2.98040,True,947.07799
2644,Mistral,200.11751,0.17848,-103.17153,-0.89094,229.91783,-119.24213,Q3,1.18320,1.20325,10.89057,-3.24932,True,949.00177
2645,OpenAI,199.26439,0.04325,-105.29817,-0.89300,229.08024,-123.49328,Q4,-0.22433,0.61716,12.71308,-9.11060,True,943.67285
2646,OpenAI,199.99237,1.03778,-103.96665,-0.87762,229.77318,-117.56576,Q4,-1.59013,0.37623,8.75321,3.48717,True,947.97853
2647,OpenAI,199.36953,-0.12286,-100.86734,-0.87993,229.15486,-119.91487,Q4,-0.15381,-0.47865,7.96829,-0.34083,True,946.41399
2648,OpenAI,201.31212,0.45024,-96.04375,-0.88054,231.10333,-120.68474,Q2,1.23338,-0.36700,14.30739,-4.47083,True,958.53870
2649,OpenAI,199.80233,-0.66358,-96.08422,-0.89241,229.62383,-121.69071,Q4,-1.32885,0.93744,11.98743,-1.34580,True,950.96954
2650,OpenAI,200.32841,-0.24779,-96.51890,-0.88544,230.12462,-121.79276,Q3,-1.65253,-0.45750,11.08220,-1.36398,True,953.38262
2651,OpenAI,200.01424,-0.40254,-101.14791,-0.89650,229.84288,-119.27411,Q3,-0.47178,0.64176,10.80393,-0.51022,True,949.49724
2652,OpenAI,200.53918,-0.42143,-103.24184,-0.88628,230.33331,-121.55087,Q3,1.06077,-1.70432,7.39601,-0.21910,True,951.07496
2653,Antrophic,199.78990,-1.11645,-97.63990,-0.90154,229.60566,-120.73785,Q4,0.91816,-0.54853,10.47504,0.79568,True,950.12955
2654,OpenAI,201.49062,-0.12994,-98.50713,-0.88415,231.28977,-122.20126,Q2,-2.04059,1.23839,12.76198,-1.34537,True,958.19952
2655,Antrophic,200.17250,-1.13821,-93.99068,-0.90475,229.99966,-121.56243,Q3,0.28515,1.58535,12.08557,-3.07427,True,953.86718
